BOOK_ID,BOOK_TITLE,BOOK_AUTHOR,ISBN,BOOK_ATTRIBUTE,BOOK_LANGUAGE,PUBLISHER,BOOK_TYPE
11206,爱国主义教育丛书：关天培.pdf,"GAAIPING
",9709017743320 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11207,爱国主义教育丛书：冯玉祥.pdf,"GAAIHOI
",9121046429180 ,Available,English,"Educational Publishing House Ltd
",CS
11208,爱国主义教育丛书：刘铭传.pdf,"GAAIGEI
",9448435670052 ,Available,Chinese,"Erudite Publishing House
",CS
11209,爱国主义教育丛书：南京条约.pdf,"GAAISEUK
",9686968454267 ,Available,English,"Excellence Publication Company Limited
",CS
11210,爱国主义教育丛书：台儿庄战役.pdf,"GAAIGA
",9844067677150 ,Available,Chinese,"Advance Forward Education Limited
",CS
11211,爱国主义教育丛书：司徒美堂.pdf,"GAAIYAT
",9362407213510 ,Available,English,"Aristo Educational Press Ltd
",CS
11212,爱国主义教育丛书：吉鸿昌.pdf,"GAAIBAN
",9173437173076 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11213,爱国主义教育丛书：向警予.pdf,"GAAIGEI
",9642996810966 ,Available,English,"Chinese Technical Press Ltd
",CS
11214,爱国主义教育丛书：唐才常与自立军起义.pdf,"GAAIYIN
",9428809130461 ,Available,Chinese,"Chung Tai Educational Press
",CS
11215,爱国主义教育丛书：太平天国.pdf,"GAAINGAAN
",9519934018871 ,Available,English,"Classroom Publications Ltd
",CS
11216,爱国主义教育丛书：姚莹.pdf,"GAAIYU
",9094711869365 ,Available,Chinese,"Crystal Education Publications
",CS
11217,爱国主义教育丛书：孙中山与辛亥革命.pdf,"GAAILUNG
",9347289276341 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11218,爱国主义教育丛书：宋庆龄.pdf,"GAAIFUK
",9736198817689 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11219,爱国主义教育丛书：宋教仁.pdf,"GAAIDAK
",9768112534049 ,Available,English,"Erudite Publishing House
",CS
11220,爱国主义教育丛书：定海镇海保卫战.pdf,"GAAIYAU
",9731000790032 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11221,爱国主义教育丛书：容闳.pdf,"GAAITIN
",9918694446637 ,Available,English,"Advance Forward Education Limited
",CS
11222,爱国主义教育丛书：小刀会起义.pdf,"GAAIGAAI
",9440938305917 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11223,爱国主义教育丛书：左宗棠与保卫新疆.pdf,"GAAIHOI
",9762526432643 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11224,爱国主义教育丛书：康有为.pdf,"GAAIYIU
",9040678920553 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11225,爱国主义教育丛书：廖仲凯与何香凝.pdf,"GAAISEUN
",9474768075316 ,Available,English,"Chung Tai Educational Press
",CHEMICAL
11226,爱国主义教育丛书：张自忠.pdf,"GAAIGA
",9336432931759 ,Available,Chinese,"Classroom Publications Ltd
",CS
11227,爱国主义教育丛书：张謇.pdf,"GAAICHEUK
",9218295028985 ,Available,English,"Crystal Education Publications
",CS
11228,爱国主义教育丛书：戊戌变法.pdf,"GAAIBOK
",9411803064514 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11229,爱国主义教育丛书：抗美援朝.pdf,"GAAIHIU
",9570840143187 ,Available,English,"Educational Publishing House Ltd
",CS
11230,爱国主义教育丛书：新四军.pdf,"GAAICHI
",9932528852639 ,Available,Chinese,"Erudite Publishing House
",CS
11231,爱国主义教育丛书：新文化运动.pdf,"GAAIYIU
",9290059095581 ,Available,English,"Excellence Publication Company Limited
",CS
11232,爱国主义教育丛书：方志敏.pdf,"GAAIYAT
",9934427335193 ,Available,Chinese,"Advance Forward Education Limited
",CS
11233,爱国主义教育丛书：曾纪泽.pdf,"GAAILUNG
",9669707877335 ,Available,English,"Aristo Educational Press Ltd
",CS
11234,爱国主义教育丛书：朱德与八路军.pdf,"GAAICHING
",9594100322879 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11235,爱国主义教育丛书：李大钊.pdf,"GAAIGAAI
",9239024322850 ,Available,English,"Chinese Technical Press Ltd
",CS
11236,爱国主义教育丛书：杨开慧.pdf,"GAAIBONG
",9613498351170 ,Available,Chinese,"Chung Tai Educational Press
",CS
11237,爱国主义教育丛书：杨靖宇.pdf,"GAAILAI
",9956810755110 ,Available,English,"Classroom Publications Ltd
",CS
11238,爱国主义教育丛书：林则徐.pdf,"GAAISING
",9362090733585 ,Available,Chinese,"Crystal Education Publications
",CS
11239,爱国主义教育丛书：梁启超.pdf,"GAAICHEUNG
",9182369523261 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11240,爱国主义教育丛书：梅兰芳.pdf,"GAAIKEUNG
",9349825258344 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11241,爱国主义教育丛书：梅汝璈.pdf,"GAAISAM
",9195398026056 ,Available,English,"Erudite Publishing House
",CS
11242,爱国主义教育丛书：武昌起义.pdf,"GAAIPAANG
",9134947484463 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11243,爱国主义教育丛书：毛泽东在抗日战争中.pdf,"GAAIFAAN
",9683580266592 ,Available,English,"Advance Forward Education Limited
",CS
11244,爱国主义教育丛书：沈钧儒.pdf,"GAAIKYUN
",9837768330385 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11245,爱国主义教育丛书：洋务运动.pdf,"GAAISING
",9141973834452 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11246,爱国主义教育丛书：洪秀全.pdf,"GAAIHOU
",9490224226920 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11247,爱国主义教育丛书：火烧圆明园.pdf,"GAAIGA
",9075758663842 ,Available,English,"Chung Tai Educational Press
",CS
11248,爱国主义教育丛书：狼牙山五壮士.pdf,"GAAIYUN
",9819775115426 ,Available,Chinese,"Classroom Publications Ltd
",CS
11249,爱国主义教育丛书：王韬.pdf,"GAAINGAAN
",9004004805481 ,Available,English,"Crystal Education Publications
",CS
11250,爱国主义教育丛书：盛宣怀.pdf,"GAAILAM
",9404100597452 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11251,爱国主义教育丛书：省港大罢工.pdf,"GAAICHO
",9899746886666 ,Available,English,"Educational Publishing House Ltd
",CS
11252,爱国主义教育丛书：秋瑾.pdf,"GAAIJI
",9551143435512 ,Available,Chinese,"Erudite Publishing House
",CS
11253,爱国主义教育丛书：章太炎.pdf,"GAAIYAT
",9203763156406 ,Available,English,"Excellence Publication Company Limited
",CS
11254,爱国主义教育丛书：聂耳.pdf,"GAAIJIT
",9023644809699 ,Available,Chinese,"Advance Forward Education Limited
",CS
11255,爱国主义教育丛书：蔡元培.pdf,"GAAIJUNG
",9186321237444 ,Available,English,"Aristo Educational Press Ltd
",MENTAL HEALTH
11256,爱国主义教育丛书：蔡锷.pdf,"GAAININ
",9864958243849 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11257,爱国主义教育丛书：虎门销烟.pdf,"GAAIJEUN
",9301704560669 ,Available,English,"Chinese Technical Press Ltd
",CS
11258,爱国主义教育丛书：西南联大.pdf,"GAAIKEI
",9173115337281 ,Available,Chinese,"Chung Tai Educational Press
",CS
11259,爱国主义教育丛书：西安事变.pdf,"GAAIYEUI
",9952744555444 ,Available,English,"Classroom Publications Ltd
",CS
11260,爱国主义教育丛书：詹天佑.pdf,"GAAILAM
",9743414146696 ,Available,Chinese,"Crystal Education Publications
",CS
11261,爱国主义教育丛书：谭嗣同.pdf,"GAAIHANG
",9503934013411 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11262,爱国主义教育丛书：赴法勤工俭学.pdf,"GAAINGOU
",9038055731329 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11263,爱国主义教育丛书：赵一曼.pdf,"GAAICHI
",9980802874337 ,Available,English,"Erudite Publishing House
",CS
11264,爱国主义教育丛书：赵登禹.pdf,"GAAINGAAN
",9474939006047 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11265,爱国主义教育丛书：近代中国反洋教运动.pdf,"GAAISING
",9991912624380 ,Available,English,"Advance Forward Education Limited
",CS
11266,爱国主义教育丛书：邹韬奋.pdf,"GAAILUNG
",9897069573817 ,Available,Chinese,"Aristo Educational Press Ltd
",COUNTRY
11267,爱国主义教育丛书：郑观应.pdf,"GAAIJEUN
",9454520810521 ,Available,English,"Cengage Learning Hong Kong Limited
",TEACH
11268,爱国主义教育丛书：郭嵩焘.pdf,"GAAIWAI
",9159699825758 ,Available,Chinese,"Chinese Technical Press Ltd
",MENTAL
11269,爱国主义教育丛书：郭沫若.pdf,"GAAIJI
",9639715994271 ,Available,English,"Chung Tai Educational Press
",CELEBRITY
11270,爱国主义教育丛书：镇南关大捷.pdf,"GAAIYAM
",9747900607850 ,Available,Chinese,"Classroom Publications Ltd
",LIFE
11271,爱国主义教育丛书：闻一多.pdf,"GAAICHO
",9223101083899 ,Available,English,"Crystal Education Publications
",COOK
11272,爱国主义教育丛书：陈嘉庚.pdf,"GAAIYIN
",9395811969561 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",LIFE
11273,爱国主义教育丛书：陈天华与邹容.pdf,"GAAIHIU
",9845307162820 ,Available,English,"Educational Publishing House Ltd
",LOGIC
11274,爱国主义教育丛书：香港海员大罢工.pdf,"GAAIGA
",9954890713743 ,Available,Chinese,"Erudite Publishing House
",MANAGE
11275,爱国主义教育丛书：香港的割让与回归.pdf,"GAAIBAN
",9173101772379 ,Available,English,"Excellence Publication Company Limited
",BUSINESS
11276,爱国主义教育丛书：马关条约.pdf,"HOIFAAN
",9149391401962 ,Available,Chinese,"Advance Forward Education Limited
",BUSINESS
11277,爱国主义教育丛书：马尾海战.pdf,"HOIPING
",9052295589553 ,Available,English,"Aristo Educational Press Ltd
",BUSINESS
11278,爱国主义教育丛书：马本斋.pdf,"HOIHOI
",9285348688853 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",LOGIC
11279,爱国主义教育丛书：魏源.pdf,"HOIGEI
",9589498540492 ,Available,English,"Chinese Technical Press Ltd
",CS
11280,爱国主义教育丛书：鲁迅.pdf,"HOISEUK
",9273603340947 ,Available,Chinese,"Chung Tai Educational Press
",CS
11281,爱国主义教育丛书：黄兴.pdf,"HOIGA
",9176171650313 ,Available,English,"Classroom Publications Ltd
",CS
11282,爱国主义教育丛书：黄花岗起义.pdf,"HOIYAT
",9922752053487 ,Available,Chinese,"Crystal Education Publications
",COUNTRY
11283,爱国主义教育丛书：黄遵宪.pdf,"HOIBAN
",9832157157825 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",LOGIC
11284,爱国主义教育丛书：黑旗军.pdf,"HOIGEI
",9001975461183 ,Available,Chinese,"Educational Publishing House Ltd
",TEACH
11285,爱国主义教育丛书：龚自珍.pdf,"HOIYIN
",9437812909907 ,Available,English,"Erudite Publishing House
",CS
11286,爱国故事新编.pdf,"HOINGAAN
",9035780413825 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11287,不悔的合作—毛泽东与彭德怀.pdf,"HOIYU
",9088272742195 ,Available,English,"Advance Forward Education Limited
",CS
11288,从毛泽东到邓小平.pdf,"HOILUNG
",9214499144903 ,Available,Chinese,"Aristo Educational Press Ltd
",BUSINESS
11289,传统下的毛泽东.pdf,"HOIFUK
",9224938462301 ,Available,English,"Cengage Learning Hong Kong Limited
",LIFE
11290,军事家毛泽东.pdf,"HOIDAK
",9424957803278 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11291,刘少奇年谱(上).pdf,"HOIYAU
",9065162692423 ,Available,English,"Chung Tai Educational Press
",CS
11292,刘少奇年谱(下).pdf,"HOITIN
",9098483848227 ,Available,Chinese,"Classroom Publications Ltd
",CS
11293,刘少奇的最后岁月.pdf,"HOIGAAI
",9893179343642 ,Available,English,"Crystal Education Publications
",CS
11294,刘少奇谈人生.pdf,"HOIHOI
",9714107296768 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11295,历史巨人毛泽东.pdf,"HOIYIU
",9259261225187 ,Available,English,"Educational Publishing House Ltd
",CS
11296,回忆朱德.pdf,"HOISEUN
",9259382443209 ,Available,Chinese,"Erudite Publishing House
",CS
11297,大地的儿子—周恩来的故事.pdf,"HOIGA
",9720150115860 ,Available,English,"Excellence Publication Company Limited
",CS
11298,大型电视文献记录片《周恩来》.pdf,"HOICHEUK
",9866039569770 ,Available,Chinese,"Advance Forward Education Limited
",CS
11299,大型电视文献记录片《邓小平》.pdf,"HOIBOK
",9437810718157 ,Available,English,"Aristo Educational Press Ltd
",CS
11300,巨人之子毛岸英.pdf,"HOIHIU
",9496681468733 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11301,巨人的情怀.pdf,"HOICHI
",9367865655580 ,Available,English,"Chinese Technical Press Ltd
",CS
11302,广交朋友的周恩来.pdf,"HOIYIU
",9668958228708 ,Available,Chinese,"Chung Tai Educational Press
",CS
11303,开国总理周恩来.pdf,"HOIYAT
",9997344017744 ,Available,English,"Classroom Publications Ltd
",CS
11304,毛泽东.pdf,"HOILUNG
",9487508712601 ,Available,Chinese,"Crystal Education Publications
",CS
11305,毛泽东与中央早期领导人.pdf,"HOICHING
",9412814817468 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11306,毛泽东与文艺传统.pdf,"HOIGAAI
",9981311085195 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11307,毛泽东与斯大林.pdf,"HOIBONG
",9096072561159 ,Available,English,"Erudite Publishing House
",CS
11308,毛泽东与斯大林会晤纪实.pdf,"HOILAI
",9629581992285 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11309,毛泽东与蒋介石.pdf,"HOISING
",9045823538227 ,Available,English,"Advance Forward Education Limited
",CS
11310,毛泽东入主中南海.pdf,"HOICHEUNG
",9604166194142 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11311,毛泽东兵法.pdf,"HOIKEUNG
",9112662618083 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11312,毛泽东十四部书览要.pdf,"HOISAM
",9632458281477 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11313,毛泽东及其战友的婚恋.pdf,"HOIPAANG
",9903406619363 ,Available,English,"Chung Tai Educational Press
",CS
11314,毛泽东和世界风云人物.pdf,"HOIFAAN
",9312358986289 ,Available,Chinese,"Classroom Publications Ltd
",CS
11315,毛泽东和他的将帅们.pdf,"HOIKYUN
",9237918160212 ,Available,English,"Crystal Education Publications
",CS
11316,毛泽东和党外朋友.pdf,"HOISING
",9170578822731 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11317,毛泽东回归人间.pdf,"HOIHOU
",9794277208336 ,Available,English,"Educational Publishing House Ltd
",CS
11318,毛泽东国际交往家.pdf,"HOIGA
",9365824623674 ,Available,Chinese,"Erudite Publishing House
",CS
11319,毛泽东尼克松在1972.pdf,"HOIYUN
",9578602529448 ,Available,English,"Excellence Publication Company Limited
",CS
11320,毛泽东故土家族探秘.pdf,"HOINGAAN
",9253531623610 ,Available,Chinese,"Advance Forward Education Limited
",CS
11321,毛泽东教我们当省委书记.pdf,"HOILAM
",9600575919603 ,Available,English,"Aristo Educational Press Ltd
",CS
11322,毛泽东的书法艺术.pdf,"HOICHO
",9163359006523 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11323,毛泽东的老师们.pdf,"HOIJI
",9381207956095 ,Available,English,"Chinese Technical Press Ltd
",CS
11324,毛泽东的艰辛开拓.pdf,"HOIYAT
",9539819039708 ,Available,Chinese,"Chung Tai Educational Press
",CS
11325,毛泽东的艺术世界.pdf,"HOIJIT
",9537690563683 ,Available,English,"Classroom Publications Ltd
",CS
11326,毛泽东的语言技巧.pdf,"HOIJUNG
",9700729269665 ,Available,Chinese,"Crystal Education Publications
",TEACH
11327,毛泽东的读书生活.pdf,"HOININ
",9725280974657 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11328,毛泽东诗词讲解.pdf,"HOIJEUN
",9862420316932 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11329,毛泽东遗物事典.pdf,"HOIKEI
",9949504464368 ,Available,English,"Erudite Publishing House
",CS
11330,激励人生的一句话——交友卷.pdf,"HOIYEUI
",9760749734821 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11331,激励人生的一句话——人格卷.pdf,"HOILAM
",9516111102809 ,Available,English,"Advance Forward Education Limited
",TEACH
11332,激励人生的一句话——处世卷.pdf,"HOIHANG
",9645263916182 ,Available,Chinese,"Aristo Educational Press Ltd
",LIFE
11333,激励人生的一句话——意志卷.pdf,"HOINGOU
",9992739259792 ,Available,English,"Cengage Learning Hong Kong Limited
",COOK
11334,激励人生的一句话——成材卷.pdf,"HOICHI
",9138224393983 ,Available,Chinese,"Chinese Technical Press Ltd
",COOK
11335,激励人生的一句话——求知卷.pdf,"HOINGAAN
",9116861547136 ,Available,English,"Chung Tai Educational Press
",CS
11336,激励人生的一句话——理想卷.pdf,"HOISING
",9913173049887 ,Available,Chinese,"Classroom Publications Ltd
",CS
11337,激励人生的一句话——道德卷.pdf,"HOILUNG
",9784356728884 ,Available,English,"Crystal Education Publications
",CS
11338,爱国主义教育丛书——中国共产党英烈志1.pdf,"HOIJEUN
",9941076449164 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11339,爱国主义教育丛书——中国共产党英烈志2.pdf,"HOIWAI
",9743534294397 ,Available,English,"Educational Publishing House Ltd
",CS
11340,爱国主义教育丛书——中国共产党英烈志3.pdf,"HOIJI
",9940080621775 ,Available,Chinese,"Erudite Publishing House
",CS
11341,爱国主义教育丛书——中国古代爱国名人1.pdf,"HOIYAM
",9434720886040 ,Available,English,"Excellence Publication Company Limited
",CS
11342,爱国主义教育丛书——中国古代爱国名人2.pdf,"HOICHO
",9795027812966 ,Available,Chinese,"Advance Forward Education Limited
",CS
11343,爱国主义教育丛书——中国古代爱国名人3.pdf,"HOIYIN
",9419498527573 ,Available,English,"Aristo Educational Press Ltd
",CS
11344,爱国主义教育丛书——中国古代爱国名人4.pdf,"HOIHIU
",9160366673260 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11345,爱国主义教育丛书——中国近代爱国名人1.pdf,"HOIGA
",9122228549837 ,Available,English,"Chinese Technical Press Ltd
",CS
11346,爱国主义教育丛书——中国近代爱国名人2.pdf,"HOIBAN
",9979751487058 ,Available,Chinese,"Chung Tai Educational Press
",CS
11347,爱国主义教育丛书——中国近代爱国名人3.pdf,"YIUFAAN
",9780322571172 ,Available,English,"Classroom Publications Ltd
",CS
11348,爱国主义教育丛书——五四以来—文化名人与祖国1.pdf,"YIUPING
",9610187383806 ,Available,Chinese,"Crystal Education Publications
",CS
11349,爱国主义教育丛书——五四以来—文化名人与祖国2.pdf,"YIUHOI
",9478226142507 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11350,爱国主义教育丛书——五四以来—文化名人与祖国3.pdf,"YIUGEI
",9212364139587 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11351,爱国主义教育丛书——信息时代与民族复兴1.pdf,"YIUSEUK
",9238416329313 ,Available,English,"Erudite Publishing House
",CS
11352,爱国主义教育丛书——信息时代与民族复兴2.pdf,"YIUGA
",9945122295877 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11353,爱国主义教育丛书——信息时代与民族复兴3.pdf,"YIUYAT
",9610469306874 ,Available,English,"Advance Forward Education Limited
",CS
11354,爱国主义教育丛书——外国人心目中的中华民族1.pdf,"YIUBAN
",9624281399874 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11355,爱国主义教育丛书——外国人心目中的中华民族2.pdf,"YIUGEI
",9158640588760 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11356,爱国主义教育丛书——外国人心目中的中华民族3.pdf,"YIUYIN
",9478985284315 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11357,爱国主义教育丛书——爱国主义漫谈1.pdf,"YIUNGAAN
",9045148202312 ,Available,English,"Chung Tai Educational Press
",CS
11358,爱国主义教育丛书——爱国主义漫谈2.pdf,"YIUYU
",9325805218994 ,Available,Chinese,"Classroom Publications Ltd
",SPEECH
11359,爱国主义教育丛书——龙文化—回顾与展望1.pdf,"YIULUNG
",9864038620535 ,Available,English,"Crystal Education Publications
",CS
11360,爱国主义教育丛书——龙文化—回顾与展望2.pdf,"YIUFUK
",9536705654505 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",MENTAL HEALTH
11361,爱国主义教育丛书——龙文化—回顾与展望3.pdf,"YIUDAK
",9453000448035 ,Available,English,"Educational Publishing House Ltd
",TRAVEL
11362,爱国英魂—反侵略志士篇.pdf,"YIUYAU
",9277136914440 ,Available,Chinese,"Erudite Publishing House
",MENTAL HEALTH
11363,爱国英魂—古代英雄篇.pdf,"YIUTIN
",9957721769899 ,Available,English,"Excellence Publication Company Limited
",NOVEL
11364,爱国英魂—革命先烈篇.pdf,"YIUGAAI
",9058129970714 ,Available,Chinese,"Advance Forward Education Limited
",MENTAL HEALTH
11365,红墙内外.pdf,"YIUHOI
",9591978141750 ,Available,English,"Aristo Educational Press Ltd
",CS
11366,红墙纪事(上).pdf,"YIUYIU
",9960072154671 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",MENTAL HEALTH
11367,红墙纪事(下).pdf,"YIUSEUN
",9791564235115 ,Available,English,"Chinese Technical Press Ltd
",SPEECH
11368,红墙纪事(中).pdf,"YIUGA
",9856738595799 ,Available,Chinese,"Chung Tai Educational Press
",MENTAL HEALTH
11369,草地惊变—毛泽东、张国焘从拥抱到决裂.pdf,"YIUCHEUK
",9495138809243 ,Available,English,"Classroom Publications Ltd
",CS
11370,邓小平与1992年.pdf,"YIUBOK
",9282475085093 ,Available,Chinese,"Crystal Education Publications
",CS
11371,邓小平与毛泽东.pdf,"YIUHIU
",9478854307855 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11372,邓小平与香港.pdf,"YIUCHI
",9293290686918 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11373,邓小平传.pdf,"YIUYIU
",9318754706648 ,Available,English,"Erudite Publishing House
",CS
11374,邓小平军事生涯.pdf,"YIUYAT
",9700676381841 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11375,邓小平在中原.pdf,"YIULUNG
",9870951148660 ,Available,English,"Advance Forward Education Limited
",MENTAL HEALTH
11376,邓小平在江西的日子.pdf,"YIUCHING
",9123687914514 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11377,长征途中的毛泽东.pdf,"YIUGAAI
",9202166365890 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11378,陈云在延安.pdf,"YIUBONG
",9153033874760 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11379,陈云在江西.pdf,"YIULAI
",9047598118674 ,Available,English,"Chung Tai Educational Press
",CS
11380,陈云文选(一).pdf,"YIUSING
",9324332195238 ,Available,Chinese,"Classroom Publications Ltd
",CS
11381,陈云文选(三).pdf,"YIUCHEUNG
",9578531695865 ,Available,English,"Crystal Education Publications
",CS
11382,陈云文选(二).pdf,"YIUKEUNG
",9977138975609 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11383,领袖毛泽东.pdf,"YIUSAM
",9582537868960 ,Available,English,"Educational Publishing House Ltd
",CS
11384,领袖泪.pdf,"YIUPAANG
",9081700445872 ,Available,Chinese,"Erudite Publishing House
",CS
11385,风雨四十年(一).pdf,"YIUFAAN
",9707747944498 ,Available,English,"Excellence Publication Company Limited
",CS
11386,风雨四十年(二).pdf,"YIUKYUN
",9387950839789 ,Available,Chinese,"Advance Forward Education Limited
",CS
11387,[全球数位绘画名家技法丛书.二维漫画].向帆.彩图版.pdf,"YIUSING
",9051223226435 ,Available,English,"Aristo Educational Press Ltd
",CS
11388,[千年养生智慧.身边的《黄帝内经》]杨文忠.扫描版.pdf,"YIUHOU
",9599424285012 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11389,[局外管理.每周只到公司一天].一言先生.扫描版.pdf,"YIUGA
",9575348625389 ,Available,English,"Chinese Technical Press Ltd
",CS
11390,[认识商业(插图第八版)].陈智凯.扫描版.pdf,"YIUYUN
",9851196204187 ,Available,Chinese,"Chung Tai Educational Press
",CS
11391,《大数据时代：生活、工作与思维的大变革》.扫描.pdf,"YIUNGAAN
",9380395616461 ,Available,English,"Classroom Publications Ltd
",CS
11392,《李宗吾厚黑系列》千古奇书厚黑学.pdf,"YIULAM
",9748199906660 ,Available,Chinese,"Crystal Education Publications
",CS
11393,《驱动力》丹尼尔平克.pdf,"YIUCHO
",9489207665341 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11394,专念  积极心理学的力量.pdf,"YIUJI
",9474758811763 ,Available,Chinese,"Educational Publishing House Ltd
",CS
11395,你的第一本思维导图操作书练习本.pdf,"YIUYAT
",9525605969347 ,Available,English,"Erudite Publishing House
",CS
11396,全新思维_丹尼尔·平克 扫描版.pdf,"YIUJIT
",9830414493512 ,Available,Chinese,"Excellence Publication Company Limited
",CS
11397,别独自用餐（美）法拉奇，（美）雷兹著；施宇光译.pdf,"YIUJUNG
",9506124158522 ,Available,English,"Advance Forward Education Limited
",CS
11398,思维导图丛书 提高语言智能的10种方法 (英)东尼·博赞.pdf,"YIUNIN
",9283083868537 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
11399,把妹达人：那些坏小子教我的事.pdf,"YIUJEUN
",9153628316551 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
11400,投资游戏 一位散户的投资之旅.pdf,"YIUKEI
",9417857998285 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
11401,拿破仑·希尔的经典之作《思考致富》.pdf,"YIUYEUI
",9585865474506 ,Available,English,"Chung Tai Educational Press
",COOK
11402,知性力：变革时代上班族的核心竞争力  （日）大.pdf,"YIULAM
",9656919663974 ,Available,Chinese,"Classroom Publications Ltd
",CS
11403,简·麦格尼格尔-游戏改变世界.pdf,"YIUHANG
",9776644354611 ,Available,English,"Crystal Education Publications
",CS
11404,自控力.pdf,"YIUNGOU
",9809996537546 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
11405,[中国大百科全书·数学卷].pdf,"YIUCHI
",9960330837620 ,Available,English,"Educational Publishing House Ltd
",CS
11406,[几何拓扑].[仿射微分几何].pdf,"YIUNGAAN
",9558434545195 ,Available,Chinese,"Erudite Publishing House
",CS
11407,[几何拓扑].[可剖形在欧氏空间中的实现].（吴文俊）.pdf,"YIUSING
",9817666323190 ,Available,English,"Excellence Publication Company Limited
",COOK
11408,[几何拓扑].[微分几何习题集].pdf,"YIULUNG
",9498003272637 ,Available,Chinese,"Advance Forward Education Limited
",COOK
11409,[几何拓扑].[微分几何及其在物理中应用].（陆启铿）.pdf,"YIUJEUN
",9430287466243 ,Available,English,"Aristo Educational Press Ltd
",CS
11410,[几何拓扑].[微分几何概论].（石原繁）.pdf,"YIUWAI
",9506487267456 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
11411,[几何拓扑].[微分几何理论与习题].pdf,"YIUJI
",9590890801760 ,Available,English,"Chinese Technical Press Ltd
",CS
11412,[古今数学思想1].pdf,"YIUYAM
",9274502859249 ,Available,Chinese,"Chung Tai Educational Press
",CS
11413,[古今数学思想2].pdf,"YIUCHO
",9701307835100 ,Available,English,"Classroom Publications Ltd
",CS
